Time , PGN , DA , SA , Prioirty , Data
1547753774.45845 , 65271 , 255 , 0 , 6 , FF FF FF FF FF FF 19 01 
1547753774.466752 , 61444 , 255 , 0 , 3 , F0 FF 9E 20 1C FF FF FF 
1547753774.471882 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.473074 , 61184 , 0 , 6 , 1 , 64 15 10 F0 0B 19 93 0E 
1547753774.476725 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.477301 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.486801 , 61444 , 255 , 0 , 3 , F0 FF 9D 1C 1C FF FF FF 
1547753774.491454 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.492051 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.493275 , 61184 , 0 , 6 , 1 , 64 15 11 F0 04 19 93 0E 
1547753774.493825 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753774.496804 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.497401 , 61184 , 255 , 0 , 3 , 64 06 31 7D FF FF FF FF 
1547753774.506729 , 61444 , 255 , 0 , 3 , F0 FF 9E 16 1C FF FF FF 
1547753774.511929 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.513128 , 61184 , 0 , 6 , 1 , 64 15 12 F0 09 19 93 0E 
1547753774.516732 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.517301 , 61184 , 255 , 0 , 3 , 64 06 32 7D FF FF FF FF 
1547753774.51793 , 65266 , 255 , 0 , 6 , 24 00 FF FF FF FF FF FF 
1547753774.526856 , 61444 , 255 , 0 , 3 , F0 FF 9E 1E 1C FF FF FF 
1547753774.531927 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.533128 , 61184 , 0 , 6 , 1 , 64 15 13 F0 04 19 93 0E 
1547753774.533701 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753774.53428 , 65531 , 255 , 6 , 6 , 00 05 88 F8 FF FF FF FF 
1547753774.534879 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.53548 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.536952 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.537551 , 61184 , 255 , 0 , 3 , 64 06 30 7D FF FF FF FF 
1547753774.538107 , 61184 , 6 , 0 , 6 , 64 0E AF 00 FF FF FF FF 
1547753774.546763 , 61444 , 255 , 0 , 3 , F0 FF 9D 28 1C FF FF FF 
1547753774.551839 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.553079 , 61184 , 0 , 6 , 1 , 64 15 14 F0 11 19 93 0E 
1547753774.556732 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.557304 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.557878 , 61184 , 255 , 0 , 6 , 64 10 01 01 CB 02 05 7D 
1547753774.558454 , 65237 , 255 , 0 , 6 , FF FF FD FF FF FF FF FF 
1547753774.566757 , 61444 , 255 , 0 , 3 , F0 FF 9D 24 1C FF FF FF 
1547753774.571935 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.57308 , 61184 , 0 , 6 , 1 , 64 15 15 F0 0B 19 93 0E 
1547753774.573677 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753774.574257 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753774.576732 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.577306 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.586758 , 61444 , 255 , 0 , 3 , F0 FF 9D 24 1C FF FF FF 
1547753774.591459 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.592056 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.593231 , 61184 , 0 , 6 , 1 , 64 15 16 F0 0B 19 93 0E 
1547753774.596733 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.597305 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.597882 , 64947 , 255 , 0 , 6 , FF FF 68 28 FF FF FF FF 
1547753774.606759 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753774.611895 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.61306 , 61184 , 0 , 6 , 1 , 64 15 17 F0 0B 19 93 0E 
1547753774.613633 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753774.614211 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.614834 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.61541 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753774.616778 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.617353 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.617959 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753774.626809 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753774.631884 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.63308 , 61184 , 0 , 6 , 1 , 64 15 18 F0 0B 19 93 0E 
1547753774.636733 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.637305 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.637879 , 61184 , 6 , 0 , 6 , 64 0E B9 00 FF FF FF FF 
1547753774.64676 , 61444 , 255 , 0 , 3 , F0 FF 9D 1C 1C FF FF FF 
1547753774.651936 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.653155 , 61184 , 0 , 6 , 1 , 64 15 19 F0 04 19 93 0E 
1547753774.653729 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753774.654334 , 65531 , 255 , 6 , 6 , 00 05 87 F8 FF FF FF FF 
1547753774.65493 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753774.656732 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.657303 , 61184 , 255 , 0 , 3 , 64 06 31 7D FF FF FF FF 
1547753774.657885 , 61184 , 255 , 0 , 6 , 64 10 01 01 CB 02 05 7D 
1547753774.658456 , 65247 , 255 , 0 , 6 , 8B 20 1C FF FF FF FF FF 
1547753774.666811 , 61444 , 255 , 0 , 3 , F0 FF 9E 28 1C FF FF FF 
1547753774.671833 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.673079 , 61184 , 0 , 6 , 1 , 64 15 1A F0 11 19 93 0E 
1547753774.676724 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.677333 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.677938 , 65263 , 255 , 0 , 6 , FF FF FF 66 FF FF FF FA 
1547753774.686735 , 61444 , 255 , 0 , 3 , F0 FF 9D 2C 1C FF FF FF 
1547753774.69146 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.692131 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.693331 , 61184 , 0 , 6 , 1 , 64 15 1B F0 11 19 93 0E 
1547753774.693884 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753774.696732 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.697308 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.706837 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753774.711884 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.713084 , 61184 , 0 , 6 , 1 , 64 15 1C F0 0B 19 93 0E 
1547753774.716883 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.717458 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.718028 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753774.726757 , 61444 , 255 , 0 , 3 , F0 FF 9D 28 1C FF FF FF 
1547753774.731935 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.733084 , 61184 , 0 , 6 , 1 , 64 15 1D F0 11 19 93 0E 
1547753774.733658 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753774.734262 , 65535 , 255 , 71 , 3 , 5D FF FF F3 FF FF FF FF 
1547753774.734857 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.735458 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.736785 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.737357 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.737937 , 61184 , 6 , 0 , 6 , 64 0E C3 00 FF FF FF FF 
1547753774.746738 , 61444 , 255 , 0 , 3 , F0 FF 9D 28 1C FF FF FF 
1547753774.751886 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.753083 , 61184 , 0 , 6 , 1 , 64 15 1E F0 11 19 93 0E 
1547753774.757014 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.757582 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.758138 , 61184 , 255 , 0 , 6 , 64 10 01 01 CC 02 05 7D 
1547753774.758731 , 65270 , 255 , 0 , 6 , FF 00 3B FF 00 FF FF FF 
1547753774.766765 , 61444 , 255 , 0 , 3 , F0 FF 9D 1E 1C FF FF FF 
1547753774.771934 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.773136 , 61184 , 0 , 6 , 1 , 64 15 1F F0 04 19 93 0E 
1547753774.773733 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753774.774339 , 65531 , 255 , 6 , 6 , 00 1B FF FF FF FF FF FF 
1547753774.774935 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753774.776734 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.777311 , 61184 , 255 , 0 , 3 , 64 06 30 7D FF FF FF FF 
1547753774.786764 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753774.79146 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.79206 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.793235 , 61184 , 0 , 6 , 1 , 64 15 10 F0 0B 19 93 0E 
1547753774.796816 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.797361 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.806867 , 61444 , 255 , 0 , 3 , F0 FF 9D 2A 1C FF FF FF 
1547753774.807437 , 65530 , 255 , 0 , 6 , 02 2C 00 00 18 0C 00 81 
1547753774.811937 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.813113 , 61184 , 0 , 6 , 1 , 64 15 11 F0 11 19 93 0E 
1547753774.813686 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753774.814269 , 65128 , 255 , 71 , 6 , 3C FF FF FF FF FF FF FF 
1547753774.814862 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.815438 , 65535 , 255 , 6 , 6 , 73 FF FF FF FF FF FF FF 
1547753774.816011 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.816539 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753774.817112 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.817717 , 61443 , 255 , 0 , 3 , FF 00 23 FF 06 FF FF FF 
1547753774.818284 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753774.826742 , 61444 , 255 , 0 , 3 , F0 FF 9D 28 1C FF FF FF 
1547753774.831906 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.833087 , 61184 , 0 , 6 , 1 , 64 15 12 F0 11 19 93 0E 
1547753774.836842 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.837411 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.837989 , 61184 , 6 , 0 , 6 , 64 0E CD 00 FF FF FF FF 
1547753774.83856 , 65269 , 255 , 0 , 6 , C8 FF FF FF FF 3B FF FF 
1547753774.846941 , 61444 , 255 , 0 , 3 , F0 FF 9D 24 1C FF FF FF 
1547753774.851937 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.853089 , 61184 , 0 , 6 , 1 , 64 15 13 F0 0B 19 93 0E 
1547753774.853687 , 65535 , 255 , 71 , 3 , 5E FF FF FF FF FF FF FF 
1547753774.854268 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753774.854863 , 65276 , 255 , 71 , 6 , FF FF FF FF FF FF FF FF 
1547753774.85544 , 61184 , 0 , 71 , 6 , F2 20 61 0F FF FF FF FF 
1547753774.856039 , 61446 , 255 , 71 , 6 , FF CF FF FF FF FF FF FF 
1547753774.856638 , 64991 , 255 , 71 , 7 , FC FF FF FF FF FF FF FF 
1547753774.857158 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.85774 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.858322 , 61184 , 255 , 0 , 6 , 64 10 01 01 CB 02 05 7D 
1547753774.858906 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753774.866768 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753774.871939 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.873115 , 61184 , 0 , 6 , 1 , 64 15 14 F0 0B 19 93 0E 
1547753774.876747 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.877323 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.877875 , 65129 , 255 , 0 , 6 , 96 24 FA 26 FF FF 60 FE 
1547753774.885101 , 65535 , 255 , 23 , 7 , 22 FF FF 3C FF FF FF FF 
1547753774.886799 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753774.891482 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.892074 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.893249 , 61184 , 0 , 6 , 1 , 64 15 15 F0 0B 19 93 0E 
1547753774.893825 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753774.896764 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.897323 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.906753 , 61444 , 255 , 0 , 3 , F0 FF 9D 16 1C FF FF FF 
1547753774.907352 , 65247 , 255 , 0 , 6 , 8B 20 1C FF FF FF FF FF 
1547753774.91195 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.913148 , 61184 , 0 , 6 , 1 , 64 15 16 F0 09 19 93 0E 
1547753774.916754 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753774.917325 , 61184 , 255 , 0 , 3 , 64 06 31 7D FF FF FF FF 
1547753774.917953 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753774.926954 , 61444 , 255 , 0 , 3 , F0 FF 9E 1E 1C FF FF FF 
1547753774.931956 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.933151 , 61184 , 0 , 6 , 1 , 64 15 17 F0 04 19 93 0E 
1547753774.933747 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753774.934325 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.934952 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753774.936951 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.937498 , 61184 , 255 , 0 , 3 , 64 06 30 7D FF FF FF FF 
1547753774.938078 , 61184 , 6 , 0 , 6 , 64 0E D7 00 FF FF FF FF 
1547753774.946807 , 61444 , 255 , 0 , 3 , F0 FF 9D 2A 1C FF FF FF 
1547753774.951956 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.953102 , 61184 , 0 , 6 , 1 , 64 15 18 F0 11 19 93 0E 
1547753774.956751 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.957318 , 61184 , 255 , 0 , 3 , 64 06 2D 7D FF FF FF FF 
1547753774.957873 , 61184 , 255 , 0 , 6 , 64 10 01 01 CB 02 05 7D 
1547753774.966805 , 61444 , 255 , 0 , 3 , F0 FF 9D 22 1C FF FF FF 
1547753774.971955 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.973127 , 61184 , 0 , 6 , 1 , 64 15 19 F0 0B 19 93 0E 
1547753774.973701 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753774.974258 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753774.97688 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.977453 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753774.986856 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753774.991481 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753774.992079 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753774.993252 , 61184 , 0 , 6 , 1 , 64 15 1A F0 0B 19 93 0E 
1547753774.996754 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753774.997328 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753774.997905 , 64892 , 255 , 0 , 6 , F8 80 F1 F0 00 CF 03 FC 
1547753775.006781 , 61444 , 255 , 0 , 3 , F0 FF 9D 22 1C FF FF FF 
1547753775.01196 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.013129 , 61184 , 0 , 6 , 1 , 64 15 1B F0 0B 19 93 0E 
1547753775.013702 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753775.014308 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.014908 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.015477 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753775.016805 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.017378 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.017984 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753775.026861 , 61444 , 255 , 0 , 3 , F0 FF 9D 1C 1C FF FF FF 
1547753775.031897 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.033146 , 61184 , 0 , 6 , 1 , 64 15 1C F0 04 19 93 0E 
1547753775.036773 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753775.037346 , 61184 , 255 , 0 , 3 , 64 06 30 7D FF FF FF FF 
1547753775.03795 , 61184 , 6 , 0 , 6 , 64 0E E1 00 FF FF FF FF 
1547753775.046775 , 61444 , 255 , 0 , 3 , F0 FF 9D 18 1C FF FF FF 
1547753775.051952 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.053171 , 61184 , 0 , 6 , 1 , 64 15 1D F0 04 19 93 0E 
1547753775.053745 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753775.054346 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753775.056721 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.057297 , 61184 , 255 , 0 , 3 , 64 06 31 7D FF FF FF FF 
1547753775.057875 , 61184 , 255 , 0 , 6 , 64 10 01 01 CA 02 05 7D 
1547753775.066875 , 61444 , 255 , 0 , 3 , F0 FF 9E 22 1C FF FF FF 
1547753775.071953 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.073124 , 61184 , 0 , 6 , 1 , 64 15 1E F0 0B 19 93 0E 
1547753775.076774 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.077349 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.086774 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753775.091478 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753775.092075 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.093248 , 61184 , 0 , 6 , 1 , 64 15 1F F0 0B 19 93 0E 
1547753775.093822 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753775.096749 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.097323 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.097901 , 64947 , 255 , 0 , 6 , FF FF 68 28 FF FF FF FF 
1547753775.098498 , 61184 , 255 , 0 , 7 , 64 07 00 00 FF FF FF FF 
1547753775.106849 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753775.111917 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.113031 , 0 , 0 , 6 , 3 , 30 FF FF FF F8 FF FF FF 
1547753775.113579 , 61184 , 0 , 6 , 1 , 64 15 10 F0 0B 19 93 0E 
1547753775.11695 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.117466 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753775.118079 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753775.126767 , 61444 , 255 , 0 , 3 , F0 FF 9D 20 1C FF FF FF 
1547753775.131955 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.133124 , 61184 , 0 , 6 , 1 , 64 15 11 F0 0B 19 93 0E 
1547753775.1337 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753775.134305 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.1349 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.13675 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.137328 , 61184 , 255 , 0 , 3 , 64 06 2F 7D FF FF FF FF 
1547753775.137902 , 61184 , 6 , 0 , 6 , 64 0E EB 00 FF FF FF FF 
1547753775.146807 , 61444 , 255 , 0 , 3 , F0 FF 9D 22 1C FF FF FF 
1547753775.151955 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.153128 , 61184 , 0 , 6 , 1 , 64 15 12 F0 0B 19 93 0E 
1547753775.157056 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.157626 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.158204 , 61184 , 255 , 0 , 6 , 64 10 01 01 CB 02 05 7D 
1547753775.158775 , 65247 , 255 , 0 , 6 , 8B 20 1C FF FF FF FF FF 
1547753775.166807 , 61444 , 255 , 0 , 3 , F0 FF 9D 18 1C FF FF FF 
1547753775.171957 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.173179 , 61184 , 0 , 6 , 1 , 64 15 13 F0 04 19 93 0E 
1547753775.173718 , 65265 , 255 , 71 , 6 , FF 00 00 FF FF FF FF FF 
1547753775.174353 , 61445 , 255 , 3 , 6 , 7D FF FF FF FF FF FF FF 
1547753775.176779 , 61443 , 255 , 0 , 3 , FF 00 25 FF 06 FF FF FF 
1547753775.177313 , 61184 , 255 , 0 , 3 , 64 06 31 7D FF FF FF FF 
1547753775.177911 , 65263 , 255 , 0 , 6 , FF FF FF 65 FF FF FF FA 
1547753775.186807 , 61444 , 255 , 0 , 3 , F0 FF 9E 1C 1C FF FF FF 
1547753775.191509 , 126720 , 6 , 71 , 3 , 01 04 FF FF FF FF FF F1 
1547753775.192178 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.193404 , 61184 , 0 , 6 , 1 , 64 15 14 F0 04 19 93 0E 
1547753775.196832 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.197402 , 61184 , 255 , 0 , 3 , 64 06 30 7D FF FF FF FF 
1547753775.206883 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753775.211954 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.213128 , 61184 , 0 , 6 , 1 , 64 15 15 F0 0B 19 93 0E 
1547753775.213701 , 65097 , 255 , 71 , 3 , FF FF FF FF FF FF FF FF 
1547753775.214304 , 65535 , 255 , 71 , 3 , 5D FF FF F3 FF FF FF FF 
1547753775.214904 , 65091 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.215505 , 65092 , 255 , 71 , 3 , 00 00 FF FF 3F FF FF FF 
1547753775.216079 , 65534 , 255 , 6 , 3 , 5C 27 1D 27 1D FF FF FF 
1547753775.216826 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.217403 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.217947 , 65266 , 255 , 0 , 6 , 23 00 FF FF FF FF FF FF 
1547753775.226733 , 61444 , 255 , 0 , 3 , F0 FF 9D 26 1C FF FF FF 
1547753775.231905 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.23313 , 61184 , 0 , 6 , 1 , 64 15 16 F0 0B 19 93 0E 
1547753775.236859 , 61443 , 255 , 0 , 3 , FF 00 24 FF 06 FF FF FF 
1547753775.237454 , 61184 , 255 , 0 , 3 , 64 06 2E 7D FF FF FF FF 
1547753775.238007 , 61184 , 6 , 0 , 6 , 64 0E F5 00 FF FF FF FF 
1547753775.246959 , 61444 , 255 , 0 , 3 , F0 FF 9D 24 1C FF FF FF 
1547753775.251962 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753775.25313 , 61184 , 0 , 6 , 1 , 64 15 17 F0 0B 19 93 0E 
